id,firstName,lastName,locationAddress,contactEmail,latitude,longitude,contactPhone,vendorName,snapStatus
872,Nathanil,Jeavons,04967 Haas Road,njeavonso7@wikipedia.org,40.89111238066361,-73.32876900572215,663-681-5381,Teklist,False
89,Laetitia,McComish,024 Ryan Hill,lmccomish2g@dot.gov,40.871020500065306,-74.07868063259006,279-694-4181,Demimbu,True
62,Danyelle,Dimitriou,988 Grayhawk Drive,ddimitriou1p@gmpg.org,42.76539435558217,-77.44420251037666,866-833-1020,Aimbu,True
339,Roxanna,Teresi,35272 Gateway Point,rteresi9e@upenn.edu,43.06722535599028,-78.98486581911688,708-548-5719,Browsebug,True
516,Aubry,Layland,85 7th Lane,alaylandeb@admin.ch,42.92393148287367,-78.86709726107686,912-873-7739,Zoomcast,True
410,Morganica,Vinter,7 Golden Leaf Place,mvinterbd@bloglines.com,43.15090950046858,-78.71255706732029,699-676-0721,Ntag,False
408,Pet,McGahey,50 Sycamore Avenue,pmcgaheybb@prweb.com,42.916576496673954,-78.65140725126,997-215-5874,Zoombeat,False
917,Steward,Fielders,021 Starling Circle,sfielderspg@bluehost.com,42.94035594233541,-78.65292301120833,416-383-7195,Edgeify,False
550,Kalila,Simonetti,41 Melby Pass,ksimonettif9@mozilla.com,43.199070299012945,-79.09253489165873,749-847-6143,Livefish,True
468,Brent,Le Fleming,899 Fordem Lane,bleflemingcz@blinklist.com,42.96081335208812,-78.83529336625092,507-793-9983,Twinder,False
167,Slade,Pirrie,24 Bartelt Pass,spirrie4m@businessinsider.com,43.129236671791006,-78.0912080098189,198-506-3954,Tagcat,True
455,Jonathan,Hancill,85932 Sheridan Avenue,jhancillcm@biglobe.ne.jp,42.71183198897301,-76.56785678450444,263-178-0216,Devcast,False
929,Marcelline,Laroux,80071 Merrick Park,mlarouxps@earthlink.net,43.0126533654276,-76.41907994077306,682-165-9263,Cogibox,True
418,Rakel,Gerding,46714 2nd Crossing,rgerdingbl@buzzfeed.com,43.01063903353461,-76.46085218637153,110-296-8324,Jamia,False
630,Tonie,Gallally,64 Buell Court,tgallallyhh@friendfeed.com,42.28732757946622,-75.3841403708278,879-871-0665,LiveZ,True
597,Braden,Kennsley,6077 Oak Valley Way,bkennsleygk@telegraph.co.uk,42.47416650266266,-75.793270772665,408-678-5403,Mynte,True
672,Inger,Yglesia,00 Ridge Oak Court,iyglesiain@w3.org,42.220622331112104,-75.69889050870826,600-328-6036,Realfire,False
814,Jeni,Shoppee,7296 Aberg Pass,jshoppeeml@nhs.uk,42.64901911736646,-75.79620838616246,408-739-5585,Yakijo,True
883,Stewart,Vondracek,59 Meadow Ridge Alley,svondracekoi@163.com,42.80839083308229,-73.67364329531826,964-211-0671,Edgewire,True
152,Howard,Goley,23 Macpherson Point,hgoley47@cocolog-nifty.com,43.07893711412376,-76.841061184153,678-126-0459,Skajo,True
950,Pier,Martusewicz,7 Melby Alley,pmartusewiczqd@discovery.com,42.91594969583358,-77.80241893674707,132-267-4864,Realcube,True
156,Emanuel,Beldan,11116 Brickson Park Parkway,ebeldan4b@creativecommons.org,43.271741230670166,-77.68973086797347,556-621-8723,Linktype,False
359,Rita,Teml,25967 Nevada Way,rteml9y@globo.com,42.56733279275663,-78.45300069991383,717-354-6172,Geba,False
230,Tiertza,Pardi,291 Menomonie Park,tpardi6d@gravatar.com,42.974168684373005,-73.69611328734325,599-982-5174,Buzzdog,False
621,Max,Leif,35 Roth Trail,mleifh8@typepad.com,43.2535580150901,-73.62601890170491,154-246-4125,Feednation,False
220,Jayson,Sanham,670 Bultman Plaza,jsanham63@wikipedia.org,41.411773457909284,-73.82765132126248,887-594-0793,Jabberstorm,False
142,Birgitta,Adlington,927 Burning Wood Lane,badlington3x@aboutads.info,41.24800044485198,-74.05741126103413,293-154-0554,Devbug,True
598,Ethelyn,Ziemsen,16408 Lillian Place,eziemsengl@irs.gov,43.14929306530122,-75.29254732980016,831-960-2844,Devshare,False
670,Tanner,Campaigne,32287 Pearson Parkway,tcampaigneil@bbc.co.uk,42.86079227612639,-75.46222252710135,447-931-4377,Flashpoint,False
553,Sheffie,Aubri,86 Lakewood Hill,saubrifc@wufoo.com,43.05849985940327,-75.11876516033497,844-795-2850,Twitterworks,False
781,Arly,Gayther,613 Browning Lane,agaytherlo@cpanel.net,42.739811082503714,-75.40881423622352,914-658-5147,Dabtype,True
871,Shalna,Greensite,0 John Wall Center,sgreensiteo6@1und1.de,40.70696847629781,-73.7498785764671,470-198-9736,Yakijo,True
239,Glenna,Bachura,15 Jenna Plaza,gbachura6m@a8.net,40.88885442158951,-74.23179290899209,833-709-3106,Zoomzone,True
760,Dillie,Mordaunt,8 Chive Plaza,dmordauntl3@google.co.uk,40.699540598835824,-74.07343111708016,992-330-7335,Aibox,True
448,Conway,Kenlin,23054 Forster Lane,ckenlincf@weebly.com,40.73791303432784,-73.97744212167382,244-676-3995,Flashdog,True
628,Lettie,Grimbleby,08 Doe Crossing Plaza,lgrimblebyhf@facebook.com,40.57825001112777,-74.11645728154348,254-955-5798,Browsebug,True
126,Lewiss,Corrin,61482 Hanover Pass,lcorrin3h@google.de,42.615157270967664,-73.73185544466816,780-160-5468,Talane,True
763,Bowie,Mildner,3 Bultman Street,bmildnerl6@goo.gl,42.770485622937734,-73.91952444783882,980-866-5416,Buzzdog,True
512,Janice,MacIlhagga,846 Calypso Park,jmacilhaggae7@dedecms.com,42.67926022481444,-73.52545855433033,909-124-9887,Chatterbridge,True
138,Barnaby,Keighly,26626 Bultman Way,bkeighly3t@1und1.de,42.88231532716473,-73.66021503280837,652-173-8321,Agivu,True
525,Auberta,Ivins,17526 Clarendon Junction,aivinsek@sina.com.cn,42.47926222591414,-73.89002459394437,797-472-7314,Jabbersphere,False
349,Cindee,Clarke,5084 Dapin Junction,cclarke9o@google.es,40.92657128462455,-73.92909499432243,151-132-6521,Edgetag,True
139,Erroll,Crepel,590 Ridge Oak Place,ecrepel3u@instagram.com,40.9463620458331,-74.11365072944787,723-659-6683,Twitterwire,False
435,Tades,Thompstone,38 Village Pass,tthompstonec2@upenn.edu,40.99604666936568,-73.77444314644487,893-988-6967,Devify,False
607,Jule,Radbone,4877 Merchant Drive,jradbonegu@live.com,42.59855823192232,-73.80234247557514,539-865-1602,Kimia,True
346,Alexandros,Clampett,5087 Hovde Court,aclampett9l@geocities.jp,42.79150734682426,-73.78308168100288,719-841-1672,Jetwire,True
373,Brody,Noot,3370 Gerald Way,bnootac@behance.net,44.82567107111554,-73.68913131851176,632-404-7129,Tekfly,True
980,Shalne,Matessian,4855 Springview Circle,smatessianr7@sohu.com,44.62061348330555,-73.38791971524718,655-159-9666,Centimia,True
793,Katinka,Lightwing,75 Barby Junction,klightwingm0@mapy.cz,44.82316636575355,-73.38841422588222,363-874-3930,Edgeify,True
459,Alejandra,Heineken,25165 Bunting Circle,aheinekencq@amazon.co.jp,44.966892988019744,-73.56368211116278,354-596-9920,Edgepulse,True
446,Lorilee,Elgey,41648 Pepper Wood Junction,lelgeycd@howstuffworks.com,40.91864347784853,-74.0212446519658,276-474-5192,Meejo,False
612,Sargent,McAnulty,8101 Arapahoe Plaza,smcanultygz@aol.com,40.56151150746073,-74.06011200534056,939-720-7923,Layo,False
114,Cristine,Terris,37 Fordem Way,cterris35@sakura.ne.jp,40.57730150833334,-74.04786565229453,202-382-9952,Babbleopia,False
536,Curt,Cuddihy,150 Meadow Ridge Park,ccuddihyev@who.int,41.92905791162172,-75.87557198300064,434-744-1238,Vimbo,True
299,Courtney,Cottill,33009 Maywood Point,ccottill8a@163.com,42.04279019093169,-75.87161895894698,343-109-3980,Jabberbean,True
785,Giacinta,Catchpole,5 Mitchell Alley,gcatchpolels@google.com.au,41.40615274410191,-73.40629726940551,168-994-3894,Skyvu,False
936,Bonni,Matijasevic,54191 Waywood Drive,bmatijasevicpz@tmall.com,41.50219920049566,-73.80988894827296,689-337-1419,Skibox,True
782,Vittoria,Argabrite,27 Northwestern Terrace,vargabritelp@canalblog.com,42.82867870164464,-79.07364596169064,822-642-4100,Wikibox,True
25,Mischa,Braffington,068 Bultman Pass,mbraffingtono@bbc.co.uk,42.951700523718294,-78.69273843734132,808-901-1946,Zooveo,False
153,Julienne,Byre,67 Sutherland Avenue,jbyre48@ca.gov,41.747329350964705,-73.31863563808793,990-194-4229,Omba,False
728,Donnie,Zum Felde,140 Doe Crossing Trail,dzumfeldek7@jimdo.com,43.09640395090031,-76.20467884056018,387-490-5411,Dazzlesphere,False
393,Maggee,Beneyto,647 Bluestem Place,mbeneytoaw@state.gov,42.84896037775114,-76.33760136613894,351-188-1390,Dynava,True
297,Merle,Fogg,64 Hanson Avenue,mfogg88@i2i.jp,42.969005850159995,-76.24738673061246,681-898-9501,Skynoodle,False
683,Isobel,Gaul,63163 Welch Street,igauliy@berkeley.edu,43.460037316978955,-73.45800001014662,869-612-1953,Avamba,False
68,Karee,Vasilik,7153 Spaight Street,kvasilik1v@whitehouse.gov,42.997729361111,-74.63434555301846,661-530-9137,Wordify,False
974,Granville,Leaning,328 Meadow Valley Trail,gleaningr1@google.com.au,43.05534961179811,-78.48208308487638,369-947-4883,BlogXS,True
189,Lian,D'Ambrosi,0638 Judy Place,ldambrosi58@ycombinator.com,43.44148619421739,-78.48937607461656,285-287-9854,Yakijo,True
429,Shelton,Ashlee,4 Armistice Hill,sashleebw@ox.ac.uk,42.39150781637206,-79.44891548779651,607-912-8626,Tambee,True
176,Cobby,Castles,554 Vidon Place,ccastles4v@bbb.org,42.214610684565,-79.48102080320665,909-289-1300,Centimia,False
272,Shalne,Plewes,5 Fairview Center,splewes7j@godaddy.com,41.040693944204975,-74.06523575085751,882-404-6816,Centidel,True
371,Hershel,Wrist,6764 Scoville Street,hwristaa@diigo.com,40.70600577279595,-73.92111609244492,552-509-6911,Yabox,False
175,Burgess,Widdowes,61927 Autumn Leaf Lane,bwiddowes4u@wordpress.org,40.71082988184101,-74.17250775837654,985-568-6047,Skipstorm,False
799,Fredrika,Heading,1767 Mosinee Avenue,fheadingm6@smugmug.com,42.15138956638412,-77.99069130418602,121-708-8565,Quire,True
753,Melinde,Pretley,91 Maywood Hill,mpretleykw@weather.com,42.30959626870849,-73.26184756683367,127-155-4367,Pixonyx,False
497,Remy,Yurlov,0559 Continental Circle,ryurlovds@blogs.com,40.68612715347849,-73.81998015170542,594-684-5316,Yamia,True
624,Orv,MacGaughy,11 Novick Road,omacgaughyhb@cpanel.net,40.62909319620455,-73.94531216438044,794-576-8778,Gigabox,False
269,Munroe,Colcutt,76808 Sauthoff Hill,mcolcutt7g@unesco.org,40.78199259594058,-73.94810476781977,760-125-9889,Muxo,True
702,Orson,Minot,809 Myrtle Hill,ominotjh@netlog.com,40.77156278771422,-73.69533878939151,961-523-2800,Quatz,True
234,Mattias,Carress,33262 Bayside Plaza,mcarress6h@ox.ac.uk,40.69386986359894,-73.75503559278441,258-900-8594,Chatterbridge,True
329,Pancho,Edgehill,27 Morning Crossing,pedgehill94@chron.com,42.69972858809302,-73.6783108059763,149-788-7580,Kwinu,True
505,Michele,Fairholm,9 Thierer Parkway,mfairholme0@xrea.com,42.58552192788965,-73.91598639124811,401-709-2468,Blogtags,True
542,Dynah,McFater,492 Buhler Plaza,dmcfaterf1@tuttocitta.it,43.18169734700471,-76.58980277076799,777-840-2891,Skibox,True
696,Corie,Dower,490 Cordelia Crossing,cdowerjb@mlb.com,42.94115052552499,-76.55376857158086,306-225-9556,Realcube,True
208,Yolanthe,Bertwistle,119 Old Shore Pass,ybertwistle5r@jiathis.com,42.60421956498806,-74.11491954827936,807-644-5853,Riffpedia,True
798,Hamid,Pentercost,59879 Sullivan Point,hpentercostm5@opensource.org,42.59528778593441,-73.99934859382925,355-109-4016,Kazio,True
255,Tamra,Della Scala,9 Annamark Pass,tdellascala72@cdbaby.com,41.494919791073556,-74.65754047509553,294-213-9091,Izio,True
951,Brian,Beeson,81494 Ruskin Crossing,bbeesonqe@pen.io,41.20135858430296,-74.3760322337506,604-463-0378,Youopia,False
815,Alec,Handscomb,0229 Sachtjen Lane,ahandscombmm@indiatimes.com,41.62126962723737,-74.34700801095136,831-505-6710,Linklinks,True
173,Reinald,Walkley,95 Moland Park,rwalkley4s@blog.com,42.315336412330915,-76.27944881040811,589-340-3366,Mydeo,True
719,Rubin,Westover,2042 Sauthoff Pass,rwestoverjy@opera.com,41.07733750594059,-73.84022596189564,389-125-4474,Jaxbean,False
249,Mac,Arnfield,3014 Springs Street,marnfield6w@cocolog-nifty.com,41.072466166116044,-73.73645014886365,400-497-3572,Aimbo,False
647,Justine,Wanklyn,7 Bartillon Way,jwanklynhy@cafepress.com,42.65847008486914,-76.31807169723736,297-339-8906,Meevee,True
85,Harlene,Rummins,5 Sycamore Street,hrummins2c@t-online.de,42.75846266001597,-76.28461824074795,732-237-1503,Ntag,True
310,Ody,Keays,1 Rigney Junction,okeays8l@icio.us,43.32389583735066,-79.26087227002479,105-296-2584,Agivu,False
727,Ase,Le Page,2 Utah Parkway,alepagek6@nih.gov,42.77563965689682,-73.94999139428495,990-641-9200,Fivechat,True
908,Evvie,Marnane,5458 Kipling Court,emarnanep7@marketwatch.com,43.23539010044143,-73.62346717769996,726-832-2917,Bubblebox,False
276,Anatole,Blaine,5554 Fieldstone Park,ablaine7n@dedecms.com,43.13845894301527,-78.13485782786357,602-373-8587,Wordify,True
671,Amandi,Mattioli,96556 Redwing Crossing,amattioliim@addtoany.com,42.91715472794748,-73.66602063499069,933-611-8190,Yoveo,False
626,Rosmunda,Dummigan,853 Manitowish Way,rdummiganhd@163.com,42.89597719057168,-73.97034582294106,444-262-1400,Zoomzone,False
829,Emelda,Wanklyn,47 Westend Trail,ewanklynn0@statcounter.com,42.776384622100444,-73.84818990491185,697-468-2216,Jatri,False
541,Midge,Nairns,7590 Oakridge Way,mnairnsf0@hibu.com,42.681642649884004,-74.00267266361693,283-969-2392,Wikizz,True
318,Shannan,Cogley,8 Marcy Road,scogley8t@craigslist.org,42.06513788040184,-75.52215116382112,128-993-2906,Shuffledrive,False
709,Jessy,Skittreal,3 Victoria Place,jskittrealjo@redcross.org,42.55736541998151,-73.99312456774479,901-411-6511,Eamia,False
287,Felizio,Bierman,394 Nancy Trail,fbierman7y@tumblr.com,40.57270987109303,-74.09393570891554,845-618-1156,Brainsphere,False
135,Ingram,Comiam,5 Village Green Park,icomiam3q@who.int,42.74282007450904,-76.44960179102199,264-490-6866,Quinu,True
492,Nigel,Leavesley,3 Fair Oaks Circle,nleavesleydn@marriott.com,40.753720802037996,-74.04359702111694,435-296-7383,Roomm,False
236,Martie,Ackhurst,42 Browning Junction,mackhurst6j@yahoo.co.jp,40.46372107571514,-74.11038066439869,661-532-9043,Dabfeed,True
